"nome_munic";"codigo_ibge";"dia";"mes";"datahora";"casos";"casos_novos";"casos_pc";"casos_mm7d";"obitos";"obitos_novos";"obitos_pc";"obitos_mm7d";"letalidade";"nome_ra";"cod_ra";"nome_drs";"cod_drs";"pop";"pop_60";"area";"map_leg";"map_leg_s";"latitude";"longitude";"semana_epidem"
"Santo Antônio da Alegria";3547908;22;4;2020-04-22;1;0;15,0670483652253;0,142857142857143;1;0;15,0670483652253;0,142857142857143;1;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;6637;1255;31031;"<10";"7";-21,0864;-47,1464;17
"Santos";3548500;22;4;2020-04-22;323;1;75,3435362010529;15,2857142857143;19;0;4,431972717709;1;0,0588235294117647;"RA de Santos";12;"Baixada Santista";13;428703;95433;28103;">150";"1";-23,9535;-46,335;17
"São Bernardo do Campo";3548708;22;4;2020-04-22;339;29;41,7443472735646;15,4285714285714;20;0;2,46279334947284;0,714285714285714;0,0589970501474926;"RM de São Paulo";10;"Grande São Paulo";10;812086;122274;40953;">150";"1";-23,6914;-46,5646;17
"São Caetano do Sul";3548807;22;4;2020-04-22;112;2;74,0525243976621;3,85714285714286;4;0;2,64473301420222;0,142857142857143;0,0357142857142857;"RM de São Paulo";10;"Grande São Paulo";10;151244;34932;1533;"<150";"2";-23,6229;-46,5548;17
"São Carlos";3548906;22;4;2020-04-22;9;0;3,70932111180718;0,428571428571429;2;0;0,824293580401596;0;0,222222222222222;"RA Central";5;"Araraquara";8;242632;40879;113691;"<10";"7";-22,0174;-47,886;17
"São João da Boa Vista";3549102;22;4;2020-04-22;5;0;5,72475383558507;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;87340;16640;5164;"<10";"7";-21,9707;-46,7944;17
"São Joaquim da Barra";3549409;22;4;2020-04-22;2;0;3,97819946692127;0,285714285714286;0;0;0;0;0;"RA de Franca";6;"Franca";4;50274;8130;41086;"<10";"7";-20,5812;-47,8593;17
"São José do Rio Pardo";3549706;22;4;2020-04-22;1;0;1,87948727587114;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;53206;10348;41968;"<10";"7";-21,5953;-46,8873;17
"São José do Rio Preto";3549805;22;4;2020-04-22;71;0;15,8509032782347;1,42857142857143;8;0;1,78601727078701;0,714285714285714;0,112676056338028;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;"<75";"4";-20,8113;-49,3758;17
"São José dos Campos";3549904;22;4;2020-04-22;139;1;19,5594480577046;3,71428571428571;3;0;0,422146360957653;0;0,0215827338129496;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;"<150";"2";-23,1896;-45,8841;17
"São Lourenço da Serra";3549953;22;4;2020-04-22;1;0;6,41889723345529;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;15579;2134;18646;"<10";"7";-23,8491;-46,9432;17
"São Manuel";3550100;22;4;2020-04-22;4;0;10,1076464345277;0,142857142857143;1;0;2,52691160863193;0;0,25;"RA de Sorocaba";13;"Bauru";12;39574;6377;65073;"<10";"7";-22,7321;-48,5723;17
"São Miguel Arcanjo";3550209;22;4;2020-04-22;3;0;9,375;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;32000;4774;93034;"<10";"7";-23,8782;-47,9935;17
"São Paulo";3550308;22;4;2020-04-22;10691;349;90,0699767305887;418,142857142857;778;25;6,55452641440446;31,4285714285714;0,07277149003835;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;17
"São Pedro";3550407;22;4;2020-04-22;1;0;2,92329279700655;0;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;34208;6296;61128;"<10";"7";-22,5483;-47,9096;17
"São Roque";3550605;22;4;2020-04-22;8;0;9,14965402870704;0,428571428571429;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;87435;14389;30691;"<10";"7";-23,5226;-47,1357;17
"São Sebastião";3550704;22;4;2020-04-22;14;8;16,0670224364492;1,42857142857143;2;0;2,29528891949274;0,142857142857143;0,142857142857143;"RA de São José dos Campos";15;"Taubaté";17;87135;10052;4024;"<25";"6";-23,7951;-45,4143;17
"São Vicente";3551009;22;4;2020-04-22;60;1;16,7631010619425;4,71428571428571;1;0;0,279385017699041;0,142857142857143;0,0166666666666667;"RA de Santos";12;"Baixada Santista";13;357929;53994;1481;"<75";"4";-23,9574;-46,3883;17
"Serrana";3551504;22;4;2020-04-22;1;0;2,25052887428546;0,142857142857143;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;44434;4998;12605;"<10";"7";-21,2043;-47,5952;17
"Sertãozinho";3551702;22;4;2020-04-22;9;0;7,35564545788893;0,428571428571429;1;0;0,817293939765437;0,142857142857143;0,111111111111111;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;122355;17281;40309;"<10";"7";-21,1316;-47,9875;17
"Sorocaba";3552205;22;4;2020-04-22;56;0;8,5035692213312;3,85714285714286;12;0;1,82219340457097;1,28571428571429;0,214285714285714;"RA de Sorocaba";13;"Sorocaba";6;658547;96498;45038;"<75";"4";-23,4969;-47,4451;17
"Sumaré";3552403;22;4;2020-04-22;8;3;2,8247390647289;0,714285714285714;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;283212;34837;15347;"<10";"7";-22,8204;-47,2728;17
"Suzano";3552502;22;4;2020-04-22;83;1;28,5221407413007;5,57142857142857;7;0;2,40548174926633;0,142857142857143;0,0843373493975904;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;"<100";"3";-23,5448;-46,3112;17
"Taboão da Serra";3552809;22;4;2020-04-22;132;8;46,4999947159097;5,71428571428571;8;0;2,81818149793392;0,428571428571429;0,0606060606060606;"RM de São Paulo";10;"Grande São Paulo";10;283871;32713;2039;"<150";"2";-23,6019;-46,7526;17
"Tanabi";3553401;22;4;2020-04-22;1;0;3,98327026488747;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;25105;5024;74722;"<10";"7";-20,6228;-49,6563;17
"Taquarituba";3553807;22;4;2020-04-22;1;0;4,31164575518475;0,142857142857143;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;23193;3791;44852;"<10";"7";-23,5307;-49,241;17
"Tarabai";3553906;22;4;2020-04-22;2;0;27,5141009767506;0,285714285714286;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;7269;986;20139;"<10";"7";-22,3016;-51,5621;17
"Tatuí";3554003;22;4;2020-04-22;7;0;5,82736028903707;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;120123;17470;52375;"<10";"7";-23,3487;-47,8461;17
"Taubaté";3554102;22;4;2020-04-22;8;1;2,60280256766473;0,285714285714286;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;307361;47104;625;"<10";"7";-23,0104;-45,5593;17
"Terra Roxa";3554409;22;4;2020-04-22;1;0;10,9637101195044;0;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;9121;1488;22154;"<10";"7";-20,787;-48,3314;17
"Tupã";3555000;22;4;2020-04-22;2;0;3,18253425202489;0,142857142857143;0;0;0;0;0;"RA de Marília";8;"Marília";5;62843;13256;62799;"<10";"7";-21,9335;-50,5191;17
"Ubatuba";3555406;22;4;2020-04-22;3;0;3,37397093886365;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;88916;11869;70811;"<10";"7";-23,4332;-45,0834;17
"Valinhos";3556206;22;4;2020-04-22;14;0;11,2231646117587;1,28571428571429;3;0;2,40496384537686;0,285714285714286;0,214285714285714;"RA de Campinas";4;"Campinas";3;124742;20141;14854;"<25";"6";-22,9698;-46,9974;17
"Vargem Grande Paulista";3556453;22;4;2020-04-22;10;0;18,9530343808044;0,714285714285714;3;0;5,68591031424131;0;0,3;"RM de São Paulo";10;"Grande São Paulo";10;52762;6337;4249;"<25";"6";-23,5993;-47,022;17
"Várzea Paulista";3556503;22;4;2020-04-22;6;2;4,97780727589497;0,714285714285714;2;2;1,65926909196499;0,285714285714286;0,333333333333333;"RA de Campinas";4;"Campinas";3;120535;15274;3512;"<10";"7";-23,2136;-46,8234;17
"Vinhedo";3556701;22;4;2020-04-22;14;0;18,0596225538886;0,857142857142857;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;77521;11665;816;"<25";"6";-23,0302;-46,9833;17
"Vista Alegre do Alto";3556909;22;4;2020-04-22;1;0;12,4781632143748;0,142857142857143;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;8014;1107;9543;"<10";"7";-21,1692;-48,6284;17
"Votorantim";3557006;22;4;2020-04-22;7;1;5,84190145546802;0,571428571428571;2;1;1,66911470156229;0,285714285714286;0,285714285714286;"RA de Sorocaba";13;"Sorocaba";6;119824;16378;18352;"<10";"7";-23,5446;-47,4388;17
"Votuporanga";3557105;22;4;2020-04-22;9;0;9,80819529206626;0,428571428571429;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;91760;17203;4207;"<10";"7";-20,4237;-49,9781;17
"Chavantes";3557204;22;4;2020-04-22;1;0;8,18129755379203;0,142857142857143;0;0;0;0;0;"RA de Marília";8;"Marília";5;12223;2098;18873;"<10";"7";-23,0366;-49,7096;17
"Estiva Gerbi";3557303;22;4;2020-04-22;1;0;9,02608538676776;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;11079;1606;7414;"<10";"7";-22,2713;-46,9481;17
"Adamantina";3500105;23;4;2020-04-23;1;0;2,95037469758659;0;0;0;0;0;0;"RA de Presidente Prudente";9;"Marília";5;33894;7398;41199;"<10";"7";-21,682;-51,0737;17
"Águas de Lindóia";3500501;23;4;2020-04-23;2;1;10,8849461195167;0,142857142857143;1;0;5,44247305975835;0;0,5;"RA de Campinas";4;"Campinas";3;18374;3275;6013;"<10";"7";-22,4733;-46,6314;17
"Águas de São Pedro";3500600;23;4;2020-04-23;1;0;32,0307495195388;0;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;3122;764;361;"<10";"7";-22,5977;-47,8734;17
"Agudos";3500709;23;4;2020-04-23;7;0;19,3723363037582;0,428571428571429;1;0;2,7674766148226;0;0,142857142857143;"RA de Bauru";3;"Bauru";12;36134;5524;96671;"<10";"7";-22,4694;-48,9863;17
"Alambari";3500758;23;4;2020-04-23;1;0;17,3040318394186;0;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;5779;830;1596;"<10";"7";-23,5503;-47,898;17
"Americana";3501608;23;4;2020-04-23;27;2;11,5652494238792;1,42857142857143;3;0;1,28502771376436;0;0,111111111111111;"RA de Campinas";4;"Campinas";3;233458;40276;13391;"<50";"5";-22,7374;-47,3331;17
"Américo Brasiliense";3501707;23;4;2020-04-23;4;0;9,93961682777129;0;0;0;0;0;0;"RA Central";5;"Araraquara";8;40243;4465;12279;"<10";"7";-21,7288;-48,1147;17
"Amparo";3501905;23;4;2020-04-23;5;0;7,17988483464725;0,285714285714286;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;69639;12727;44532;"<10";"7";-22,7088;-46,772;17
"Andradina";3502101;23;4;2020-04-23;4;1;7,13597602312056;0,428571428571429;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;56054;10776;96423;"<10";"7";-20,8948;-51,3786;17
"Angatuba";3502200;23;4;2020-04-23;1;0;4,08146606260969;0,142857142857143;1;0;4,08146606260969;0,142857142857143;1;"RA de Itapeva";7;"Sorocaba";6;24501;3775;102729;"<10";"7";-23,4917;-48,4139;17
"Aparecida";3502507;23;4;2020-04-23;1;0;2,80041446134028;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;35709;6043;12108;"<10";"7";-22,8495;-45,2325;17
"Apiaí";3502705;23;4;2020-04-23;1;0;4,05416362604395;0;0;0;0;0;0;"RA de Itapeva";7;"Sorocaba";6;24666;3685;97432;"<10";"7";-24,5108;-48,8443;17
"Araçariguama";3502754;23;4;2020-04-23;2;1;9,53288846520496;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;20980;2193;1452;"<10";"7";-23,4366;-47,0608;17
"Araçatuba";3502804;23;4;2020-04-23;40;1;21,0007927799274;1;1;0;0,525019819498186;0,142857142857143;0,025;"RA de Araçatuba";1;"Araçatuba";7;190469;35257;116713;"<50";"5";-21,2076;-50,4401;17
"Araçoiaba da Serra";3502903;23;4;2020-04-23;1;0;3,08737264587836;0;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;32390;5103;25533;"<10";"7";-23,5029;-47,6166;17
"Arandu";3503109;23;4;2020-04-23;9;2;145,985401459854;1,28571428571429;2;2;32,441200324412;0,285714285714286;0,222222222222222;"RA de Itapeva";7;"Bauru";12;6165;1030;28591;"<10";"7";-23,1386;-49,0487;17
"Araraquara";3503208;23;4;2020-04-23;46;0;20,2092980344261;2;3;1;1,31799769789735;0,142857142857143;0,0652173913043478;"RA Central";5;"Araraquara";8;227618;40188;100363;"<50";"5";-21,7845;-48,178;17
"Araras";3503307;23;4;2020-04-23;8;2;6,10421419687617;0,285714285714286;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;131057;21594;64483;"<10";"7";-22,3572;-47,3842;17
"Areiópolis";3503604;23;4;2020-04-23;1;1;9,21064750851985;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Bauru";12;10857;1303;8591;"<10";"7";-22,6672;-48,6681;17
"Artur Nogueira";3503802;23;4;2020-04-23;1;0;1,90081544982798;0;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;52609;6762;17803;"<10";"7";-22,5727;-47,1727;17
"Arujá";3503901;23;4;2020-04-23;28;3;31,1998573720806;1,57142857142857;1;0;1,11428062043145;0;0,0357142857142857;"RM de São Paulo";10;"Grande São Paulo";10;89744;10776;9617;"<50";"5";-23,3965;-46,32;17
"Assis";3504008;23;4;2020-04-23;7;1;6,90464682731478;0,142857142857143;1;0;0,986378118187826;0;0,142857142857143;"RA de Marília";8;"Marília";5;101381;18181;46061;"<10";"7";-22,66;-50,4183;17
"Atibaia";3504107;23;4;2020-04-23;22;0;15,758635015687;0,714285714285714;1;0;0,716301591622137;0;0,0454545454545455;"RA de Campinas";4;"Campinas";3;139606;21916;47852;"<25";"6";-23,1171;-46,5563;17
"Avaí";3504305;23;4;2020-04-23;1;0;18,910741301059;0,142857142857143;0;0;0;0;0;"RA de Bauru";3;"Bauru";12;5288;853;54069;"<10";"7";-22,1514;-49,3356;17
"Avaré";3504503;23;4;2020-04-23;8;0;9,13888825424387;0,285714285714286;1;0;1,14236103178048;0;0,125;"RA de Sorocaba";13;"Bauru";12;87538;14398;121306;"<10";"7";-23,1067;-48,9251;17
"Bady Bassitt";3504602;23;4;2020-04-23;2;0;12,2481474676955;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;16329;2565;11037;"<10";"7";-20,9197;-49,4385;17
"Bariri";3505203;23;4;2020-04-23;1;0;2,94178213161533;0;0;0;0;0;0;"RA de Bauru";3;"Bauru";12;33993;6061;44441;"<10";"7";-22,073;-48,7438;17
"Barra do Turvo";3505401;23;4;2020-04-23;1;0;13,0089761935736;0;0;0;0;0;0;"RA de Registro";16;"Registro";9;7687;1274;100768;"<10";"7";-24,759;-48,5013;17
"Barretos";3505500;23;4;2020-04-23;15;0;12,7066955814584;1,14285714285714;2;0;1,69422607752779;0,285714285714286;0,133333333333333;"RA de Barretos";2;"Barretos";16;118048;20239;156616;"<25";"6";-20,5531;-48,5698;17
"Barueri";3505708;23;4;2020-04-23;162;14;61,2731192556451;9,28571428571429;6;1;2,26937478724611;0,142857142857143;0,037037037037037;"RM de São Paulo";10;"Grande São Paulo";10;264390;29409;657;">150";"1";-23,5057;-46,879;17
"Batatais";3505906;23;4;2020-04-23;1;0;1,66052273255621;0;0;0;0;0;0;"RA de Franca";6;"Ribeirão Preto";1;60222;10779;84953;"<10";"7";-20,8929;-47,5921;17
"Bauru";3506003;23;4;2020-04-23;61;3;16,747889354108;5,42857142857143;5;2;1,37277781591049;0,285714285714286;0,0819672131147541;"RA de Bauru";3;"Bauru";12;364225;62416;66768;"<75";"4";-22,3246;-49,0871;17
"Bebedouro";3506102;23;4;2020-04-23;2;0;2,69705346908502;0;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;74155;13801;68319;"<10";"7";-20,9491;-48,4791;17
"Bilac";3506409;23;4;2020-04-23;1;0;12,7942681678608;0;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;7816;1521;15803;"<10";"7";-21,404;-50,4746;17
"Birigui";3506508;23;4;2020-04-23;8;0;6,59364208062376;0,285714285714286;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;121329;19969;53003;"<10";"7";-21,291;-50,3432;17
"Biritiba Mirim";3506607;23;4;2020-04-23;1;1;3,09233718844703;0,142857142857143;0;0;0;0;0;"RM de São Paulo";10;"Grande São Paulo";10;32338;4381;31741;"<10";"7";-23,5698;-46,0407;17
"Boituva";3507001;23;4;2020-04-23;6;0;10,4726663408504;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;57292;7426;24895;"<10";"7";-23,2855;-47,6786;17
"Botucatu";3507506;23;4;2020-04-23;28;0;19,8391610869026;0,571428571428571;2;0;1,41708293477876;0;0,0714285714285714;"RA de Sorocaba";13;"Bauru";12;141135;23520;148264;"<50";"5";-22,8837;-48,4437;17
"Bragança Paulista";3507605;23;4;2020-04-23;36;0;21,953896816685;0,428571428571429;7;0;4,26881326991097;0,142857142857143;0,194444444444444;"RA de Campinas";4;"Campinas";3;163980;25945;51258;"<50";"5";-22,9527;-46,5419;17
"Brodowski";3507803;23;4;2020-04-23;4;0;16,7063442342229;0,142857142857143;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;23943;3710;27846;"<10";"7";-20,9845;-47,6572;17
"Buritama";3508108;23;4;2020-04-23;3;0;18,0766449746927;0;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;16596;2947;32692;"<10";"7";-21,0661;-50,1475;17
"Cabreúva";3508405;23;4;2020-04-23;1;0;2,02306291725673;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;49430;5335;26023;"<10";"7";-23,3053;-47,1362;17
"Caçapava";3508504;23;4;2020-04-23;8;0;8,77029501079843;0,428571428571429;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;91217;14274;36899;"<10";"7";-23,0992;-45,7076;17
"Cachoeira Paulista";3508603;23;4;2020-04-23;3;0;9,3078092519624;0,142857142857143;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;32231;5391;28799;"<10";"7";-22,6665;-45,0154;17
"Caiabu";3508900;23;4;2020-04-23;1;0;24,3724104313917;0;1;0;24,3724104313917;0;1;"RA de Presidente Prudente";9;"Presidente Prudente";2;4103;771;25335;"<10";"7";-22,0127;-51,2394;17
"Caieiras";3509007;23;4;2020-04-23;52;2;51,6836957818153;0,714285714285714;7;0;6,9574205860136;0,142857142857143;0,134615384615385;"RM de São Paulo";10;"Grande São Paulo";10;100612;12059;9764;"<75";"4";-23,3607;-46,7397;17
"Cajamar";3509205;23;4;2020-04-23;15;4;19,3231736380383;1,14285714285714;2;1;2,57642315173844;0,142857142857143;0,133333333333333;"RM de São Paulo";10;"Grande São Paulo";10;77627;7690;13139;"<25";"6";-23,355;-46,8781;17
"Cajati";3509254;23;4;2020-04-23;1;1;3,44922737306843;0,142857142857143;0;0;0;0;0;"RA de Registro";16;"Registro";9;28992;3888;45444;"<10";"7";-24,7324;-48,1223;17
"Cajuru";3509403;23;4;2020-04-23;2;0;7,79332112379691;0;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;25663;3904;66009;"<10";"7";-21,2749;-47,303;17
"Campinas";3509502;23;4;2020-04-23;211;9;17,9497933221665;8,85714285714286;9;0;0,765630994784351;0,285714285714286;0,042654028436019;"RA de Campinas";4;"Campinas";3;1175501;192796;79457;">150";"1";-22,9053;-47,0659;17
"Campo Limpo Paulista";3509601;23;4;2020-04-23;8;1;9,65693730233456;1;1;0;1,20711716279182;0,142857142857143;0,125;"RA de Campinas";4;"Campinas";3;82842;11337;794;"<10";"7";-23,2078;-46,7889;17
"Campos do Jordão";3509700;23;4;2020-04-23;1;0;1,99529111297338;0;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;50118;6425;29052;"<10";"7";-22,7296;-45,5833;17
"Cananéia";3509908;23;4;2020-04-23;2;1;16,2061421278665;0,285714285714286;0;0;0;0;0;"RA de Registro";16;"Registro";9;12341;2042;123735;"<10";"7";-25,0144;-47,9341;17
"Capão Bonito";3510203;23;4;2020-04-23;1;0;2,15433667973631;0;0;0;0;0;0;"RA de Itapeva";7;"Sorocaba";6;46418;6902;164023;"<10";"7";-24,0113;-48,3482;17
"Capela do Alto";3510302;23;4;2020-04-23;1;0;4,86807516308052;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;20542;2631;16989;"<10";"7";-23,4685;-47,7388;17
"Caraguatatuba";3510500;23;4;2020-04-23;14;0;12,0579470483868;1,28571428571429;2;0;1,72256386405526;0;0,142857142857143;"RA de São José dos Campos";15;"Taubaté";17;116106;16658;48495;"<25";"6";-23,6125;-45,4125;17
"Carapicuíba";3510609;23;4;2020-04-23;111;7;28,1298942214608;8,42857142857143;6;3;1,52053482278167;0,571428571428571;0,0540540540540541;"RM de São Paulo";10;"Grande São Paulo";10;394598;50996;3455;"<150";"2";-23,5235;-46,8407;17
"Castilho";3511003;23;4;2020-04-23;2;1;9,6487842531841;0,142857142857143;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;20728;3273;106532;"<10";"7";-20,8689;-51,4884;17
"Catanduva";3511102;23;4;2020-04-23;9;0;7,67878777536986;0,285714285714286;3;0;2,55959592512329;0,142857142857143;0,333333333333333;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;117206;21966;2906;"<10";"7";-21,1314;-48,977;17
"Cedral";3511300;23;4;2020-04-23;1;0;11,3173381620643;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;8836;1727;19784;"<10";"7";-20,9009;-49,2664;17
"Conchas";3512308;23;4;2020-04-23;1;0;5,8363487802031;0;1;0;5,8363487802031;0;1;"RA de Sorocaba";13;"Bauru";12;17134;3050;46612;"<10";"7";-23,0154;-48,0134;17
"Cotia";3513009;23;4;2020-04-23;95;1;38,3956285566477;3,28571428571429;5;0;2,02082255561304;0,142857142857143;0,0526315789473684;"RM de São Paulo";10;"Grande São Paulo";10;247424;28357;32399;"<100";"3";-23,6022;-46,919;17
"Cravinhos";3513108;23;4;2020-04-23;7;0;20,3322876728244;0,142857142857143;1;0;2,90461252468921;0;0,142857142857143;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;34428;5222;31142;"<10";"7";-21,338;-47,7324;17
"Cruzeiro";3513405;23;4;2020-04-23;3;0;3,75342500031279;0;1;0;1,25114166677093;0;0,333333333333333;"RA de São José dos Campos";15;"Taubaté";17;79927;13518;3057;"<10";"7";-22,5728;-44,969;17
"Cubatão";3513504;23;4;2020-04-23;26;1;20,1324093073677;3;0;0;0;0;0;"RA de Santos";12;"Baixada Santista";13;129145;15732;14288;"<50";"5";-23,8911;-46,424;17
"Diadema";3513801;23;4;2020-04-23;151;13;37,3321598014226;7,28571428571429;5;0;1,23616423183518;0,285714285714286;0,033112582781457;"RM de São Paulo";10;"Grande São Paulo";10;404477;47787;3073;">150";"1";-23,6813;-46,6205;17
"Dracena";3514403;23;4;2020-04-23;3;0;6,66740748972108;0,285714285714286;2;0;4,44493832648072;0,142857142857143;0,666666666666667;"RA de Presidente Prudente";9;"Presidente Prudente";2;44995;9156;48769;"<10";"7";-21,4843;-51,535;17
"Duartina";3514502;23;4;2020-04-23;1;0;8,35073068893528;0;0;0;0;0;0;"RA de Bauru";3;"Bauru";12;11975;2485;26456;"<10";"7";-22,4146;-49,4084;17
"Eldorado";3514809;23;4;2020-04-23;1;0;6,56340246783933;0;1;0;6,56340246783933;0;1;"RA de Registro";16;"Registro";9;15236;2195;165426;"<10";"7";-24,5281;-48,1141;17
"Elias Fausto";3514908;23;4;2020-04-23;1;0;5,7650178715554;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;17346;2361;20236;"<10";"7";-23,0428;-47,3682;17
"Embu das Artes";3515004;23;4;2020-04-23;64;2;23,6345507588907;2;5;0;1,84644927803833;0,428571428571429;0,078125;"RM de São Paulo";10;"Grande São Paulo";10;270790;29639;704;"<75";"4";-23,6437;-46,8579;17
"Embu-Guaçu";3515103;23;4;2020-04-23;10;3;14,6944293418365;0,857142857142857;3;3;4,40832880255095;0,428571428571429;0,3;"RM de São Paulo";10;"Grande São Paulo";10;68053;9074;15564;"<25";"6";-23,8297;-46,8136;17
"Espírito Santo do Pinhal";3515186;23;4;2020-04-23;1;1;2,34890658398515;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;42573;7818;38924;"<10";"7";-22,1909;-46,7477;17
"Fartura";3515400;23;4;2020-04-23;1;0;6,39222705190488;0;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;15644;2921;42917;"<10";"7";-23,3916;-49,5124;17
"Fernandópolis";3515509;23;4;2020-04-23;4;0;6,05033881897386;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;66112;13714;5498;"<10";"7";-20,2806;-50,2471;17
"Ferraz de Vasconcelos";3515707;23;4;2020-04-23;60;1;31,0821241523646;1,85714285714286;3;0;1,55410620761823;0,142857142857143;0,05;"RM de São Paulo";10;"Grande São Paulo";10;193037;21049;2956;"<75";"4";-23,5411;-46,371;17
