datahora;nome_drs;pacientes_uti_mm7d;total_covid_uti_mm7d;ocupacao_leitos;pop;leitos_pc;internacoes_28d;internacoes_28d_l;internacoes_28v28;pacientes_uti_ultimo_dia;total_covid_uti_ultimo_dia;ocupacao_leitos_ultimo_dia;internacoes_ultimo_dia;pacientes_enf_mm7d;total_covid_enf_mm7d;pacientes_enf_ultimo_dia;total_covid_enf_ultimo_dia
2021-02-06;DRS 10 Piracicaba;196,00;300,71;65,18;1539600;19,53;1582;899;75,97;200;307;65,15;55;219,71;471,29;223;471
2021-02-06;DRS 11 Presidente Prudente;64,14;97,71;65,64;752260;12,99;763;700;9,00;65;101;64,36;27;153,14;251,57;159;248
2021-02-06;DRS 12 Registro;21,14;49,00;43,14;278754;17,58;199;229;-13,10;23;49;46,94;4;16,29;44,00;19;44
2021-02-06;DRS 13 Ribeirão Preto;195,14;259,57;75,18;1477530;17,57;1658;1079;53,66;199;271;73,43;54;242,14;443,71;248;442
2021-02-06;DRS 14 São João da Boa Vista;69,29;127,71;54,26;809836;15,77;711;525;35,43;72;131;54,96;35;122,00;403,43;139;420
2021-02-06;DRS 15 São José do Rio Preto;237,57;397,29;59,80;1570421;25,30;2137;1906;12,12;236;400;59,00;74;257,86;596,71;266;602
2021-02-06;DRS 16 Sorocaba;224,00;321,57;69,66;2461760;13,06;1839;1663;10,58;229;324;70,68;59;300,86;596,43;296;589
2021-02-06;DRS 17 Taubaté;366,14;494,14;74,10;2489629;19,85;3356;2478;35,43;353;525;67,24;133;429,43;910,29;422;918
2021-02-06;Estado de São Paulo;5979,00;8898,43;67,19;44639899;19,93;45399;39441;15,11;5980;8975;66,63;1582;7054,86;14575,00;6996;14525
2021-02-07;DRS 01 Grande São Paulo;3160,00;4787,43;66,01;21138247;22,65;22188;21450;3,44;3155;4798;65,76;643;3537,86;6942,00;3416;6926
2021-02-07;DRS 02 Araçatuba;65,57;127,00;51,63;764041;16,62;524;534;-1,87;65;129;50,39;16;87,43;313,43;95;313
2021-02-07;DRS 03 Araraquara;120,00;131,29;91,40;991435;13,24;1139;791;43,99;129;138;93,48;52;188,43;385,00;208;400
2021-02-07;DRS 04 Baixada Santista;177,57;394,71;44,99;1831884;21,55;1006;1117;-9,94;182;396;45,96;62;180,29;639,43;199;653
2021-02-07;DRS 05 Barretos;62,57;94,00;66,56;425090;22,11;547;355;54,08;67;93;72,04;23;44,71;184,57;46;206
2021-02-07;DRS 06 Bauru;240,57;266,43;90,29;1741281;15,30;2067;1339;54,37;252;270;93,33;91;391,57;619,71;392;630
2021-02-07;DRS 07 Campinas;546,57;753,14;72,57;4562125;16,51;3554;3155;12,65;572;775;73,81;104;546,43;1130,71;546;1163
2021-02-07;DRS 08 Franca;93,14;109,71;84,90;696336;15,76;631;302;108,94;93;117;79,49;16;113,00;207,29;107;202
2021-02-07;DRS 09 Marília;146,43;198,00;73,95;1109670;17,84;1318;1093;20,59;148;201;73,63;49;188,71;440,14;185;445
2021-02-07;DRS 10 Piracicaba;197,57;302,00;65,42;1539600;19,62;1598;919;73,88;201;307;65,47;66;217,14;470,57;205;468
2021-02-07;DRS 11 Presidente Prudente;64,71;99,71;64,90;752260;13,25;761;707;7,64;68;103;66,02;32;153,43;251,29;150;240
2021-02-07;DRS 12 Registro;21,57;49,00;44,02;278754;17,58;201;222;-9,46;22;49;44,90;8;17,00;44,00;21;44
2021-02-07;DRS 13 Ribeirão Preto;196,71;263,29;74,71;1477530;17,82;1662;1112;49,46;206;275;74,91;71;244,29;445,57;241;435
2021-02-07;DRS 14 São João da Boa Vista;68,57;128,14;53,51;809836;15,82;722;538;34,20;68;131;51,91;36;125,86;402,57;133;406
2021-02-07;DRS 15 São José do Rio Preto;238,71;398,86;59,85;1570421;25,40;2131;1936;10,07;241;403;59,80;78;260,57;599,00;269;607
2021-02-07;DRS 16 Sorocaba;225,00;322,43;69,78;2461760;13,10;1825;1659;10,01;220;324;67,90;54;296,71;596,14;268;589
2021-02-07;DRS 17 Taubaté;363,00;501,86;72,33;2489629;20,16;3332;2495;33,55;358;529;67,67;76;419,43;910,43;382;912
2021-02-07;Estado de São Paulo;5988,29;8927,00;67,08;44639899;20,00;45206;39724;13,80;6047;9038;66,91;1477;7012,86;14581,86;6863;14639
2021-02-08;DRS 01 Grande São Paulo;3147,86;4785,00;65,79;21138247;22,64;21895;21613;1,30;3107;4790;64,86;560;3519,00;6930,71;3451;6901
2021-02-08;DRS 02 Araçatuba;64,29;126,86;50,68;764041;16,60;505;552;-8,51;63;127;49,61;6;88,43;313,14;95;315
2021-02-08;DRS 03 Araraquara;122,29;133,00;91,95;991435;13,41;1160;798;45,36;129;142;90,85;41;195,14;386,86;218;400
2021-02-08;DRS 04 Baixada Santista;177,86;396,29;44,88;1831884;21,63;1017;1111;-8,46;173;396;43,69;38;185,57;642,29;211;649
2021-02-08;DRS 05 Barretos;62,57;94,00;66,56;425090;22,11;561;360;55,83;70;93;75,27;26;44,14;180,00;38;152
2021-02-08;DRS 06 Bauru;246,43;271,43;90,79;1741281;15,59;2065;1365;51,28;268;290;92,41;58;391,14;616,71;378;601
2021-02-08;DRS 07 Campinas;549,57;755,86;72,71;4562125;16,57;3532;3163;11,67;554;762;72,70;79;541,71;1128,86;521;1127
2021-02-08;DRS 08 Franca;93,00;112,00;83,04;696336;16,08;634;311;103,86;92;124;74,19;17;111,00;205,71;96;202
2021-02-08;DRS 09 Marília;145,43;199,29;72,97;1109670;17,96;1296;1112;16,55;141;202;69,80;26;185,57;441,71;175;444
2021-02-08;DRS 10 Piracicaba;197,43;303,14;65,13;1539600;19,69;1620;937;72,89;191;304;62,83;62;217,00;474,14;213;501
2021-02-08;DRS 11 Presidente Prudente;65,86;101,57;64,84;752260;13,50;752;718;4,74;75;104;72,12;20;154,14;249,86;145;240
2021-02-08;DRS 12 Registro;22,43;49,00;45,78;278754;17,58;204;215;-5,12;24;49;48,98;9;17,71;44,00;22;44
2021-02-08;DRS 13 Ribeirão Preto;198,71;267,14;74,38;1477530;18,08;1651;1144;44,32;209;279;74,91;47;242,29;444,29;220;429
2021-02-08;DRS 14 São João da Boa Vista;70,57;128,57;54,89;809836;15,88;718;554;29,60;81;131;61,83;20;131,14;404,71;138;427
2021-02-08;DRS 15 São José do Rio Preto;240,43;399,57;60,17;1570421;25,44;2101;1984;5,90;259;399;64,91;65;261,86;601,43;259;608
2021-02-08;DRS 16 Sorocaba;223,43;322,14;69,36;2461760;13,09;1821;1655;10,03;209;322;64,91;54;298,14;597,57;282;594
2021-02-08;DRS 17 Taubaté;357,57;508,86;70,27;2489629;20,44;3292;2534;29,91;337;531;63,47;81;412,00;915,00;375;913
2021-02-08;Estado de São Paulo;5985,71;8953,71;66,85;44639899;20,06;44824;40126;11,71;5982;9045;66,14;1209;6996,00;14577,00;6837;14547
2021-02-09;DRS 01 Grande São Paulo;3141,00;4777,14;65,75;21138247;22,60;21784;21701;0,38;3134;4764;65,79;684;3500,57;6911,86;3461;6900
2021-02-09;DRS 02 Araçatuba;63,71;126,86;50,22;764041;16,60;493;559;-11,81;64;122;52,46;13;89,29;309,43;93;287
2021-02-09;DRS 03 Araraquara;126,29;136,71;92,38;991435;13,79;1183;804;47,14;139;154;90,26;58;201,14;392,43;216;406
2021-02-09;DRS 04 Baixada Santista;177,14;396,86;44,64;1831884;21,66;1004;1114;-9,87;169;402;42,04;32;190,71;643,71;212;643
2021-02-09;DRS 05 Barretos;63,57;94,00;67,63;425090;22,11;573;366;56,56;69;93;74,19;29;44,86;182,29;44;176
2021-02-09;DRS 06 Bauru;250,14;273,00;91,63;1741281;15,68;2066;1398;47,78;255;273;93,41;69;389,71;622,86;383;680
2021-02-09;DRS 07 Campinas;547,14;757,57;72,22;4562125;16,61;3487;3187;9,41;528;761;69,38;97;537,00;1129,43;518;1127
2021-02-09;DRS 08 Franca;93,43;114,00;81,96;696336;16,37;632;327;93,27;97;122;79,51;21;109,00;206,86;91;212
2021-02-09;DRS 09 Marília;145,00;200,14;72,45;1109670;18,04;1302;1108;17,51;148;199;74,37;36;183,00;443,14;165;442
2021-02-09;DRS 10 Piracicaba;197,29;303,57;64,99;1539600;19,72;1642;945;73,76;197;302;65,23;58;217,29;472,43;210;461
2021-02-09;DRS 11 Presidente Prudente;68,43;102,00;67,09;752260;13,56;749;727;3,03;80;105;76,19;21;153,14;249,00;143;247
2021-02-09;DRS 12 Registro;23,00;49,00;46,94;278754;17,58;207;219;-5,48;24;49;48,98;10;19,00;44,00;23;44
2021-02-09;DRS 13 Ribeirão Preto;201,29;270,29;74,47;1477530;18,29;1641;1162;41,22;208;276;75,36;47;236,86;442,57;215;433
2021-02-09;DRS 14 São João da Boa Vista;72,00;129,29;55,69;809836;15,96;717;566;26,68;79;133;59,40;25;133,57;403,14;124;397
2021-02-09;DRS 15 São José do Rio Preto;244,71;400,43;61,11;1570421;25,50;2095;1983;5,65;264;400;66,00;63;262,00;601,86;258;603
2021-02-09;DRS 16 Sorocaba;222,00;321,57;69,04;2461760;13,06;1797;1656;8,51;214;314;68,15;39;290,29;593,86;270;576
2021-02-09;DRS 17 Taubaté;353,14;516,71;68,34;2489629;20,75;3255;2552;27,55;338;536;63,06;69;398,29;914,71;332;909
2021-02-09;Estado de São Paulo;5989,29;8969,14;66,78;44639899;20,09;44627;40374;10,53;6007;9005;66,71;1371;6955,71;14563,57;6758;14543
2021-02-10;DRS 01 Grande São Paulo;3127,00;4768,71;65,57;21138247;22,56;21562;21829;-1,22;3080;4723;65,21;721;3491,86;6913,71;3508;6899
2021-02-10;DRS 02 Araçatuba;63,86;126,14;50,63;764041;16,51;484;574;-15,68;66;116;56,90;23;91,14;307,43;99;295
2021-02-10;DRS 03 Araraquara;130,29;140,43;92,78;991435;14,16;1209;820;47,44;142;155;91,61;69;209,00;396,00;228;398
2021-02-10;DRS 04 Baixada Santista;174,43;397,57;43,87;1831884;21,70;998;1094;-8,78;167;400;41,75;24;194,14;644,14;194;637
2021-02-10;DRS 05 Barretos;65,71;94,00;69,90;425090;22,11;572;381;50,13;70;93;75,27;20;47,00;182,57;51;184
2021-02-10;DRS 06 Bauru;253,43;274,57;92,30;1741281;15,77;2075;1420;46,13;261;275;94,91;73;388,29;633,14;391;691
2021-02-10;DRS 07 Campinas;545,86;759,14;71,91;4562125;16,64;3446;3214;7,22;537;758;70,84;105;532,00;1129,43;516;1128
2021-02-10;DRS 08 Franca;94,14;116,14;81,06;696336;16,68;621;343;81,05;96;124;77,42;20;108,57;208,29;105;216
2021-02-10;DRS 09 Marília;144,43;200,29;72,11;1109670;18,05;1290;1125;14,67;144;199;72,36;53;181,00;443,71;175;443
2021-02-10;DRS 10 Piracicaba;197,57;304,71;64,84;1539600;19,79;1650;974;69,40;202;307;65,80;75;217,00;468,86;215;455
2021-02-10;DRS 11 Presidente Prudente;70,57;102,57;68,80;752260;13,63;735;733;0,27;81;105;77,14;25;151,57;247,43;146;245
2021-02-10;DRS 12 Registro;23,86;49,00;48,69;278754;17,58;209;218;-4,13;27;49;55,10;10;20,43;44,00;24;44
2021-02-10;DRS 13 Ribeirão Preto;203,29;271,86;74,78;1477530;18,40;1652;1174;40,72;205;278;73,74;63;231,29;440,71;209;438
2021-02-10;DRS 14 São João da Boa Vista;75,29;131,00;57,47;809836;16,18;731;581;25,82;87;131;66,41;45;137,57;408,57;153;423
2021-02-10;DRS 15 São José do Rio Preto;249,43;400,43;62,29;1570421;25,50;2082;1990;4,62;266;400;66,50;67;258,29;604,86;238;609
2021-02-10;DRS 16 Sorocaba;220,29;322,29;68,35;2461760;13,09;1797;1674;7,35;220;325;67,69;68;281,14;590,57;259;574
2021-02-10;DRS 17 Taubaté;347,14;521,71;66,54;2489629;20,96;3210;2564;25,20;323;529;61,06;75;382,71;912,14;325;900
2021-02-10;Estado de São Paulo;5986,57;8980,57;66,66;44639899;20,12;44323;40708;8,88;5974;8967;66,62;1536;6923,00;14575,57;6836;14579
2021-02-11;DRS 01 Grande São Paulo;3121,57;4759,71;65,58;21138247;22,52;21354;21903;-2,51;3084;4710;65,48;707;3476,43;6895,86;3457;6815
2021-02-11;DRS 02 Araçatuba;65,43;124,71;52,47;764041;16,32;489;577;-15,25;74;124;59,68;24;92,86;304,57;100;295
2021-02-11;DRS 03 Araraquara;133,57;144,00;92,76;991435;14,52;1216;834;45,80;145;155;93,55;52;217,86;397,86;242;393
2021-02-11;DRS 04 Baixada Santista;173,00;399,43;43,31;1831884;21,80;982;1098;-10,56;160;399;40,10;34;193,71;643,43;179;631
2021-02-11;DRS 05 Barretos;66,86;94,00;71,13;425090;22,11;574;379;51,45;68;93;73,12;15;48,57;181,57;56;154
2021-02-11;DRS 06 Bauru;256,00;275,71;92,85;1741281;15,83;2068;1440;43,61;267;280;95,36;60;384,57;634,43;364;616
2021-02-11;DRS 07 Campinas;544,86;761,00;71,60;4562125;16,68;3426;3237;5,84;534;757;70,54;116;525,14;1124,57;495;1088
2021-02-11;DRS 08 Franca;94,00;117,43;80,05;696336;16,86;621;357;73,95;92;118;77,97;22;106,14;207,86;100;214
2021-02-11;DRS 09 Marília;145,29;199,43;72,85;1109670;17,97;1276;1140;11,93;149;197;75,63;42;177,71;443,43;172;442
2021-02-11;DRS 10 Piracicaba;196,86;305,43;64,45;1539600;19,84;1678;996;68,47;191;305;62,62;79;217,57;468,00;221;452
2021-02-11;DRS 11 Presidente Prudente;74,00;103,29;71,64;752260;13,73;738;721;2,36;88;106;83,02;33;150,29;246,00;149;245
2021-02-11;DRS 12 Registro;24,14;49,00;49,27;278754;17,58;202;221;-8,60;25;49;51,02;4;21,71;44,00;25;44
2021-02-11;DRS 13 Ribeirão Preto;204,43;274,00;74,61;1477530;18,54;1664;1196;39,13;205;277;74,01;72;226,86;438,86;210;456
2021-02-11;DRS 14 São João da Boa Vista;77,71;131,29;59,19;809836;16,21;735;548;34,12;85;132;64,39;25;137,71;409,29;137;396
2021-02-11;DRS 15 São José do Rio Preto;254,00;400,43;63,43;1570421;25,50;2071;2005;3,29;273;400;68,25;78;256,86;604,71;246;600
2021-02-11;DRS 16 Sorocaba;220,43;322,43;68,37;2461760;13,10;1797;1694;6,08;228;325;70,15;76;278,29;586,43;271;569
2021-02-11;DRS 17 Taubaté;338,71;526,86;64,29;2489629;21,16;3186;2610;22,07;314;529;59,36;96;369,71;908,43;327;889
2021-02-11;Estado de São Paulo;5990,86;8988,14;66,65;44639899;20,13;44077;40956;7,62;5982;8956;66,79;1535;6882,00;14539,29;6751;14299
2021-02-12;DRS 01 Grande São Paulo;3109,86;4766,14;65,25;21138247;22,55;21056;22072;-4,60;3072;4806;63,92;705;3462,14;6871,71;3494;6790
2021-02-12;DRS 02 Araçatuba;66,29;123,29;53,77;764041;16,14;483;575;-16,00;70;116;60,34;15;94,43;302,00;98;295
2021-02-12;DRS 03 Araraquara;135,57;147,29;92,04;991435;14,86;1226;845;45,09;138;154;89,61;54;225,14;398,14;254;397
2021-02-12;DRS 04 Baixada Santista;169,71;398,86;42,55;1831884;21,77;972;1097;-11,39;157;399;39,35;37;195,29;641,14;183;630
2021-02-12;DRS 05 Barretos;67,57;93,00;72,66;425090;21,88;573;399;43,61;68;93;73,12;26;50,14;176,86;60;182
2021-02-12;DRS 06 Bauru;259,14;277,86;93,26;1741281;15,96;2083;1458;42,87;261;279;93,55;75;382,29;635,71;372;619
2021-02-12;DRS 07 Campinas;539,86;760,14;71,02;4562125;16,66;3378;3285;2,83;506;755;67,02;104;521,43;1125,29;513;1120
2021-02-12;DRS 08 Franca;94,00;119,00;78,99;696336;17,09;617;375;64,53;95;119;79,83;24;100,71;208,14;95;212
2021-02-12;DRS 09 Marília;145,57;199,71;72,89;1109670;18,00;1288;1151;11,90;144;200;72,00;51;177,43;444,29;178;446
2021-02-12;DRS 10 Piracicaba;197,57;305,57;64,66;1539600;19,85;1678;1020;64,51;201;307;65,47;56;214,71;466,86;216;460
2021-02-12;DRS 11 Presidente Prudente;78,14;104,57;74,73;752260;13,90;746;717;4,04;90;108;83,33;32;149,86;244,86;157;249
2021-02-12;DRS 12 Registro;23,86;49,00;48,69;278754;17,58;203;222;-8,56;22;49;44,90;8;22,43;44,00;23;44
2021-02-12;DRS 13 Ribeirão Preto;205,29;276,43;74,26;1477530;18,71;1664;1225;35,84;205;279;73,48;56;220,57;441,14;201;455
2021-02-12;DRS 14 São João da Boa Vista;80,00;131,71;60,74;809836;16,26;737;547;34,73;88;133;66,17;27;136,29;410,43;130;404
2021-02-12;DRS 15 São José do Rio Preto;258,86;400,29;64,67;1570421;25,49;2041;2037;0,20;273;400;68,25;67;251,57;605,71;225;611
