nome_munic;codigo_ibge;dia;mes;datahora;casos;casos_novos;casos_pc;casos_mm7d;obitos;obitos_novos;obitos_pc;obitos_mm7d;letalidade;nome_ra;cod_ra;nome_drs;cod_drs;pop;pop_60;area;map_leg;map_leg_s;latitude;longitude
Mirassol;3530300;29;4;2020-04-29;    6;   0;  10,3763143;  32,5714286;   0;  0; 0,00000000;  3,2857143;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   57824;  10113; 24323;<10;7;-20.8169;-49.5206
Mococa;3530508;29;4;2020-04-29;    2;  -1;   2,9961200;  32,1428571;   1;  0; 1,49806001;  3,4285714;0,500000000;RA de Campinas; 4;São João da Boa Vista;14;   66753;  12553; 85516;<10;7;-21.4647;-47.0024
Mogi das Cruzes;3530607;29;4;2020-04-29;  218;  19;  50,3574687;  34,5714286;  20;  0; 4,61995126;  3,7142857;0,091743119;RM de São Paulo;10;Grande São Paulo;10;  432905;  60748; 71254;>150;1;-23.5208;-46.1854
Mogi Guaçu;3530706;29;4;2020-04-29;   24;   1;  16,1806843;  37,8571429;   1;  0; 0,67419518;  3,8571429;0,041666667;RA de Campinas; 4;São João da Boa Vista;14;  148325;  23961; 81275;<25;6;-22.3675;-46.9428
Mogi Mirim;3530805;29;4;2020-04-29;    6;   1;   6,6343060;  38,1428571;   0;  0; 0,00000000;  3,7142857;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;   90439;  16221; 49771;<10;7;-22.4332;-46.9532
Mongaguá;3531100;29;4;2020-04-29;   10;   2;  18,3116645;  39,0000000;   1;  0; 1,83116645;  3,5714286;0,100000000;RA de Santos;12;Baixada Santista;13;   54610;   9236; 14321;<25;6;-24.0809;-46.6265
Monte Alto;3531308;29;4;2020-04-29;   13;   0;  26,8567297;  39,8571429;   1;  0; 2,06590228;  3,4285714;0,076923077;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   48405;   9292; 34695;<25;6;-21.2655;-48.4971
Monte Azul Paulista;3531506;29;4;2020-04-29;    1;   0;   5,4972239;  39,1428571;   0;  0; 0,00000000;  3,4285714;0,000000000;RA de Barretos; 2;Barretos;16;   18191;   3362; 26346;<10;7;-20.9065;-48.6387
Monte Mor;3531803;29;4;2020-04-29;    6;   1;  10,0647499;  39,7142857;   2;  1; 3,35491663;  3,5714286;0,333333333;RA de Campinas; 4;Campinas; 3;   59614;   7075; 24057;<10;7;-22.945;-47.3122
Morro Agudo;3531902;29;4;2020-04-29;    1;   0;   3,0929110;   8,7142857;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de Franca; 6;Franca; 4;   32332;   3967;138813;<10;7;-20.7288;-48.0581
Morungaba;3532009;29;4;2020-04-29;    7;   0;  52,8421529;   6,2857143;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;Campinas; 3;   13247;   1927; 14675;<10;7;-22.8811;-46.7896
Nazaré Paulista;3532405;29;4;2020-04-29;    4;   0;  21,6860938;   6,0000000;   1;  0; 5,42152345;  0,7142857;0,250000000;RA de Campinas; 4;Campinas; 3;   18445;   2953; 32625;<10;7;-23.1747;-46.3983
Nhandeara;3532603;29;4;2020-04-29;    1;   0;   9,2747171;   4,7142857;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   10782;   2528; 43616;<10;7;-20.6945;-50.0436
Nova Odessa;3533403;29;4;2020-04-29;    7;   0;  12,0608556;   3,8571429;   1;  0; 1,72297938;  0,5714286;0,142857143;RA de Campinas; 4;Campinas; 3;   58039;   8753;  7379;<10;7;-22.7832;-47.2941
Novo Horizonte;3533502;29;4;2020-04-29;    1;   0;   2,5671305;   3,8571429;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   38954;   6952; 93174;<10;7;-21.4651;-49.2234
Olímpia;3533908;29;4;2020-04-29;    5;   0;   9,5209079;   3,7142857;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Barretos; 2;Barretos;16;   52516;   9595; 80256;<10;7;-20.7366;-48.9106
Orlândia;3534302;29;4;2020-04-29;    4;   0;   9,4638717;   4,1428571;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Franca; 6;Franca; 4;   42266;   6797; 29177;<10;7;-20.7169;-47.8852
Osasco;3534401;29;4;2020-04-29;  701;  55; 102,9422994; 103,2857143;  71;  5;10,42639552; 10,4285714;0,101283880;RM de São Paulo;10;Grande São Paulo;10;  680964;  93147;  6495;>150;1;-23.5324;-46.7916
Ourinhos;3534708;29;4;2020-04-29;   19;   3;  17,1962820; 105,4285714;   3;  1; 2,71520242; 10,7142857;0,157894737;RA de Marília; 8;Marília; 5;  110489;  18745; 29582;<25;6;-22.9797;-49.8697
Palmital;3535309;29;4;2020-04-29;    1;   0;   4,6298440; 105,4285714;   0;  0; 0,00000000; 10,7142857;0,000000000;RA de Marília; 8;Marília; 5;   21599;   4425; 54841;<10;7;-22.7858;-50.218
Paraibuna;3535606;29;4;2020-04-29;    1;NA;   5,4854635; 104,5714286;   0;NA; 0,00000000; 10,5714286;0,000000000;RA de São José dos Campos;15;Taubaté;17;   18230;   3013; 80958;<10;7;-23.3872;-45.6639
Paranapanema;3535804;29;4;2020-04-29;    1;NA;   5,0095181; 104,5714286;   0;NA; 0,00000000; 10,5714286;0,000000000;RA de Itapeva; 7;Bauru;12;   19962;   2683;101872;<10;7;-23.3862;-48.7214
Pariquera-Açu;3536208;29;4;2020-04-29;   22;   5; 114,2797777; 107,0000000;   1;  0; 5,19453535; 10,7142857;0,045454545;RA de Registro;16;Registro; 9;   19251;   2926; 35941;<25;6;-24.7147;-47.8742
Parisi;3536257;29;4;2020-04-29;    1;   0;  48,6854917; 106,5714286;   0;  0; 0,00000000; 10,7142857;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;    2054;    458;  8474;<10;7;-20.3034;-50.0163
Paulínia;3536505;29;4;2020-04-29;   15;   4;  14,2806820;   8,5714286;   1;  0; 0,95204547;  0,7142857;0,066666667;RA de Campinas; 4;Campinas; 3;  105037;  12690; 13878;<25;6;-22.7542;-47.1488
Paulistânia;3536570;29;4;2020-04-29;    1;   0;  56,5291125;   6,0000000;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Bauru; 3;Bauru;12;    1769;    326; 25618;<10;7;-22.5768;-49.4008
Pederneiras;3536703;29;4;2020-04-29;    2;   0;   4,3888523;   6,1428571;   1;  0; 2,19442616;  0,4285714;0,500000000;RA de Bauru; 3;Bauru;12;   45570;   6644; 72874;<10;7;-22.3511;-48.7781
Pedra Bela;3536802;29;4;2020-04-29;    1;   0;  16,7672703;   6,1428571;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Campinas; 4;Campinas; 3;    5964;   1147; 15859;<10;7;-22.7902;-46.4455
Pedro de Toledo;3537206;29;4;2020-04-29;    2;   0;  18,2199144;   6,2857143;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Registro;16;Registro; 9;   10977;   1813; 67044;<10;7;-24.2764;-47.2354
Penápolis;3537305;29;4;2020-04-29;    2;   0;   3,2908810;   3,4285714;   1;  0; 1,64544048;  0,4285714;0,500000000;RA de Araçatuba; 1;Araçatuba; 7;   60774;  11490; 71132;<10;7;-21.4148;-50.0769
Peruíbe;3537602;29;4;2020-04-29;   18;   4;  27,1899216;   5,8571429;   1;  1; 1,51055120;  0,5714286;0,055555556;RA de Santos;12;Baixada Santista;13;   66201;  11193; 32622;<25;6;-24.312;-47.0012
Piedade;3537800;29;4;2020-04-29;    7;   0;  13,0753138;   4,7142857;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   53536;   8755; 74687;<10;7;-23.7139;-47.4256
Pilar do Sul;3537909;29;4;2020-04-29;    4;   1;  14,1738422;   5,1428571;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   28221;   4259; 68125;<10;7;-23.8077;-47.7222
Pindamonhangaba;3538006;29;4;2020-04-29;   11;   2;   6,7232643;   6,4285714;   1;  0; 0,61120585;  0,4285714;0,090909091;RA de São José dos Campos;15;Taubaté;17;  163611;  23934;   730;<25;6;-22.9246;-45.4613
Pindorama;3538105;29;4;2020-04-29;    4;   0;  24,6078130;   6,8571429;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   16255;   2914; 18483;<10;7;-21.1853;-48.9086
Pinhalzinho;3538204;29;4;2020-04-29;    1;   0;   6,7773636;   6,7142857;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Campinas; 4;Campinas; 3;   14755;   2867; 15453;<10;7;-22.7811;-46.5897
Piquerobi;3538303;29;4;2020-04-29;    2;   0;  56,5770863;   6,7142857;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;    3535;    686; 48277;<10;7;-21.8747;-51.7282
Piracaia;3538600;29;4;2020-04-29;    2;   0;   7,6083235;   4,4285714;   1;  0; 3,80416175;  0,2857143;0,500000000;RA de Campinas; 4;Campinas; 3;   26287;   4407; 38557;<10;7;-23.0525;-46.3594
Piracicaba;3538709;29;4;2020-04-29;   67;   4;  17,1850833;  13,0000000;   8;  0; 2,05195025;  1,4285714;0,119402985;RA de Campinas; 4;Piracicaba;11;  389873;  64835;137807;<75;4;-22.7338;-47.6476
Piraju;3538808;29;4;2020-04-29;   10;   0;  34,9968503;  13,8571429;   0;  0; 0,00000000;  1,4285714;0,000000000;RA de Itapeva; 7;Bauru;12;   28574;   5424; 50459;<25;6;-23.1981;-49.3803
Pirajuí;3538907;29;4;2020-04-29;    1;   0;   4,2994110;  12,4285714;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Bauru; 3;Bauru;12;   23259;   3878; 82376;<10;7;-21.999;-49.4608
Pirapora do Bom Jesus;3539103;29;4;2020-04-29;    9;  -1;  47,7428253;  13,1428571;   0;  0; 0,00000000;  1,2857143;0,000000000;RM de São Paulo;10;Grande São Paulo;10;   18851;   1853; 10849;<10;7;-23.3965;-46.9991
Pirassununga;3539301;29;4;2020-04-29;    7;   1;   9,4971915;  14,0000000;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Campinas; 4;Piracicaba;11;   73706;  13461; 72712;<10;7;-21.996;-47.4257
Piratininga;3539400;29;4;2020-04-29;    4;   0;  30,2732158;  14,2857143;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Bauru; 3;Bauru;12;   13213;   2371; 40241;<10;7;-22.4142;-49.1339
Pitangueiras;3539509;29;4;2020-04-29;    1;   0;   2,5917479;  14,1428571;   1;  0; 2,59174787;  1,2857143;1,000000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   38584;   4770; 43064;<10;7;-21.0132;-48.221
Poá;3539806;29;4;2020-04-29;   51;   6;  44,1413215;  11,8571429;   6;  0; 5,19309664;  1,0000000;0,117647059;RM de São Paulo;10;Grande São Paulo;10;  115538;  15261;  1726;<75;4;-23.5333;-46.3473
Pontal;3540200;29;4;2020-04-29;    4;   0;   8,1163890;  11,0000000;   1;  0; 2,02909725;  1,1428571;0,250000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   49283;   4583; 35637;<10;7;-21.0216;-48.0423
Populina;3540408;29;4;2020-04-29;    3;   0;  75,0938673;  11,2857143;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;    3995;    926; 31594;<10;7;-19.9453;-50.538
Porto Feliz;3540606;29;4;2020-04-29;    8;   0;  15,4747858;  11,1428571;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   51697;   8064; 55671;<10;7;-23.2093;-47.5251
Porto Ferreira;3540705;29;4;2020-04-29;    3;   0;   5,5450815;  10,5714286;   1;  0; 1,84836050;  1,2857143;0,333333333;RA Central; 5;Araraquara; 8;   54102;   8977; 24491;<10;7;-21.8498;-47.487
Pradópolis;3540903;29;4;2020-04-29;    1;   0;   4,7830870;  10,1428571;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   20907;   2717; 16738;<10;7;-21.3626;-48.0679
Praia Grande;3541000;29;4;2020-04-29;  130;  14;  41,0296550;  28,5714286;  25;  2; 7,89031826;  4,7142857;0,192307692;RA de Santos;12;Baixada Santista;13;  316844;  47218; 14925;<150;2;-24.0084;-46.4121
Pratânia;3541059;29;4;2020-04-29;    2;   0;  38,7897595;  21,5714286;   0;  0; 0,00000000;  3,8571429;0,000000000;RA de Sorocaba;13;Bauru;12;    5156;    629;  1751;<10;7;-22.8112;-48.6636
Presidente Alves;3541109;29;4;2020-04-29;    1;   0;  24,8756219;  21,1428571;   0;  0; 0,00000000;  3,7142857;0,000000000;RA de Bauru; 3;Bauru;12;    4020;    775; 28664;<10;7;-22.0999;-49.4381
Presidente Epitácio;3541307;29;4;2020-04-29;    1;NA;   2,3584906;  20,8571429;   0;NA; 0,00000000;  3,7142857;0,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;   42400;   6951;126028;<10;7;-21.7651;-52.1111
Presidente Prudente;3541406;29;4;2020-04-29;   19;   1;   8,5944462;  22,4285714;   2;  0; 0,90467855;  4,0000000;0,105263158;RA de Presidente Prudente; 9;Presidente Prudente; 2;  221073;  39118; 56064;<25;6;-22.1207;-51.3925
Presidente Venceslau;3541505;29;4;2020-04-29;   11;   0;  28,9435601;  23,5714286;   6;  0;15,78739640;  4,7142857;0,545454545;RA de Presidente Prudente; 9;Presidente Prudente; 2;   38005;   7295;  7552;<25;6;-21.8732;-51.8447
Promissão;3541604;29;4;2020-04-29;    4;   1;  10,0839489;  24,0000000;   0;  0; 0,00000000;  4,7142857;0,000000000;RA de Bauru; 3;Bauru;12;   39667;   6149;  7792;<10;7;-21.5356;-49.8599
Quatá;3541703;29;4;2020-04-29;    3;   0;  21,5285253;   5,8571429;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Marília; 8;Presidente Prudente; 2;   13935;   2058; 65134;<10;7;-22.2456;-50.6966
Quintana;3542008;29;4;2020-04-29;    2;   0;  30,7692308;   5,8571429;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Marília; 8;Marília; 5;    6500;   1157; 31894;<10;7;-22.0692;-50.307
Rancharia;3542206;29;4;2020-04-29;    3;   0;  10,3996949;   6,1428571;   1;  0; 3,46656498;  1,2857143;0,333333333;RA de Presidente Prudente; 9;Presidente Prudente; 2;   28847;   5081; 15875;<10;7;-22.2269;-50.893
Regente Feijó;3542404;29;4;2020-04-29;    1;   0;   5,1305731;   6,1428571;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;   19491;   3435; 26328;<10;7;-22.2181;-51.3055
Registro;3542602;29;4;2020-04-29;   11;   2;  20,2892135;   5,0000000;   3;  0; 5,53342187;  1,4285714;0,272727273;RA de Registro;16;Registro; 9;   54216;   8438;  7222;<25;6;-24.4979;-47.8449
Ribeirão Branco;3543006;29;4;2020-04-29;    1;   0;   5,6545095;   3,5714286;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Itapeva; 7;Sorocaba; 6;   17685;   2214;  6975;<10;7;-24.2206;-48.7635
Ribeirão Pires;3543303;29;4;2020-04-29;   60;   2;  50,4337301;  11,5714286;   5;  0; 4,20281084;  1,2857143;0,083333333;RM de São Paulo;10;Grande São Paulo;10;  118968;  19424;  9908;<75;4;-23.7067;-46.4058
Ribeirão Preto;3543402;29;4;2020-04-29;  111;   1;  16,2333626;  27,0000000;   8;  1; 1,16997208;  2,4285714;0,072072072;RA de Ribeirão Preto;11;Ribeirão Preto; 1;  683777; 110330; 65092;<150;2;-21.1699;-47.8099
Rincão;3543709;29;4;2020-04-29;    1;   0;   9,5274390;  26,8571429;   1;  0; 9,52743902;  2,5714286;1,000000000;RA Central; 5;Araraquara; 8;   10496;   1642; 31664;<10;7;-21.5894;-48.0728
Rinópolis;3543808;29;4;2020-04-29;    1;   0;  10,2880658;  26,5714286;   0;  0; 0,00000000;  2,4285714;0,000000000;RA de Marília; 8;Marília; 5;    9720;   2130; 35848;<10;7;-21.7284;-50.7239
Rio Claro;3543907;29;4;2020-04-29;   17;   1;   8,4488003;  28,8571429;   7;  0; 3,47891776;  3,4285714;0,411764706;RA de Campinas; 4;Piracicaba;11;  201212;  33922; 49842;<25;6;-22.3984;-47.5546
Rio das Pedras;3544004;29;4;2020-04-29;    1;NA;   2,9056253;  27,4285714;   0;NA; 0,00000000;  3,0000000;0,000000000;RA de Campinas; 4;Piracicaba;11;   34416;   4227; 22666;<10;7;-22.8417;-47.6047
Rio Grande da Serra;3544103;29;4;2020-04-29;   22;   3;  44,1625181;  30,4285714;   0;  0; 0,00000000;  3,0000000;0,000000000;RM de São Paulo;10;Grande São Paulo;10;   49816;   5829;  3634;<25;6;-23.7437;-46.3971
Salesópolis;3545001;29;4;2020-04-29;    1;   0;   5,9389476;  22,0000000;   1;  0; 5,93894762;  2,4285714;1,000000000;RM de São Paulo;10;Grande São Paulo;10;   16838;   2512;   425;<10;7;-23.5288;-45.8465
Saltinho;3545159;29;4;2020-04-29;    1;NA;  12,7226463;   6,2857143;   0;NA; 0,00000000;  1,2857143;0,000000000;RA de Campinas; 4;Piracicaba;11;    7860;   1479;  9974;<10;7;-22.8442;-47.6754
Salto;3545209;29;4;2020-04-29;    8;   1;   6,9340915;   7,2857143;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Sorocaba;13;Sorocaba; 6;  115372;  16885; 13306;<10;7;-23.1996;-47.2931
Salto de Pirapora;3545308;29;4;2020-04-29;    8;   0;  18,0901341;   8,2857143;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   44223;   6579; 28051;<10;7;-23.6474;-47.5743
Santa Bárbara d'Oeste;3545803;29;4;2020-04-29;    6;   0;   3,1788922;   6,7142857;   1;  0; 0,52981536;  0,2857143;0,166666667;RA de Campinas; 4;Campinas; 3;  188745;  31384; 27103;<10;7;-22.7553;-47.4143
Santa Branca;3546009;29;4;2020-04-29;    2;   0;  14,1053671;   6,8571429;   1;  0; 7,05268355;  0,4285714;0,500000000;RA de São José dos Campos;15;Taubaté;17;   14179;   2465; 27224;<10;7;-23.3933;-45.8875
Santa Cruz da Conceição;3546207;29;4;2020-04-29;    1;   0;  22,9937917;   3,8571429;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Campinas; 4;Piracicaba;11;    4349;    860; 15013;<10;7;-22.1405;-47.4512
Santa Cruz do Rio Pardo;3546405;29;4;2020-04-29;   11;   1;  23,8559965;   5,2857143;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Marília; 8;Marília; 5;   46110;   8329;111475;<25;6;-22.8988;-49.6354
Santa Fé do Sul;3546603;29;4;2020-04-29;    3;   0;   9,7389949;   5,5714286;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   30804;   6215; 20654;<10;7;-20.2083;-50.932
Santa Gertrudes;3546702;29;4;2020-04-29;    1;   0;   3,8183970;   4,5714286;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Campinas; 4;Piracicaba;11;   26189;   2736;  9829;<10;7;-22.4572;-47.5272
Santa Isabel;3546801;29;4;2020-04-29;   10;  -1;  18,1534328;   4,8571429;   5;  0; 9,07671641;  1,0000000;0,500000000;RM de São Paulo;10;Grande São Paulo;10;   55086;   8115; 36333;<25;6;-23.3172;-46.2237
Santa Lúcia;3546900;29;4;2020-04-29;    4;   0;  46,7180565;   4,5714286;   0;  0; 0,00000000;  0,8571429;0,000000000;RA Central; 5;Araraquara; 8;    8562;   1150; 15403;<10;7;-21.685;-48.0885
Santa Rita do Passa Quatro;3547502;29;4;2020-04-29;    1;   0;   3,7900322;   4,4285714;   1;  0; 3,79003222;  0,8571429;1,000000000;RA Central; 5;Ribeirão Preto; 1;   26385;   5912; 75414;<10;7;-21.7083;-47.478
Santana de Parnaíba;3547304;29;4;2020-04-29;  108;  11;  78,1860829;  19,7142857;   3;  0; 2,17183564;  1,2857143;0,027777778;RM de São Paulo;10;Grande São Paulo;10;  138132;  16604; 17995;<150;2;-23.4439;-46.9178
Santo André;3547809;29;4;2020-04-29;  468;  48;  67,4480844;  85,0000000;  29;  6; 4,17947532;  5,4285714;0,061965812;RM de São Paulo;10;Grande São Paulo;10;  693867; 123293; 17578;>150;1;-23.6737;-46.5432
Santo Antônio da Alegria;3547908;29;4;2020-04-29;    1;   0;  15,0670484;  84,7142857;   1;  0;15,06704837;  5,5714286;1,000000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;    6637;   1255; 31031;<10;7;-21.0864;-47.1464
Santo Antônio de Posse;3548005;29;4;2020-04-29;    1;   0;   4,3765591;  84,7142857;   0;  0; 0,00000000;  5,5714286;0,000000000;RA de Campinas; 4;Campinas; 3;   22849;   3160; 15413;<10;7;-22.6029;-46.9192
Santo Antônio do Aracanguá;3548054;29;4;2020-04-29;    2;   1;  24,2365487;  83,5714286;   0;  0; 0,00000000;  4,8571429;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;    8252;   1293;130843;<10;7;-20.9331;-50.498
Santo Antônio do Pinhal;3548203;29;4;2020-04-29;    2;   0;  30,1750151;  83,2857143;   0;  0; 0,00000000;  4,8571429;0,000000000;RA de São José dos Campos;15;Taubaté;17;    6628;   1061; 13301;<10;7;-22.827;-45.663
Santos;3548500;29;4;2020-04-29;  534;  39; 124,5617595; 159,4285714;  46;  5;10,73003921; 11,2857143;0,086142322;RA de Santos;12;Baixada Santista;13;  428703;  95433; 28103;>150;1;-23.9535;-46.335
São Bernardo do Campo;3548708;29;4;2020-04-29;  616;  50;  75,8540352; 232,0000000;  40;  4; 4,92558670; 16,5714286;0,064935065;RM de São Paulo;10;Grande São Paulo;10;  812086; 122274; 40953;>150;1;-23.6914;-46.5646
São Caetano do Sul;3548807;29;4;2020-04-29;  174;  22; 115,0458861; 190,0000000;   9;  0; 5,95064928; 13,7142857;0,051724138;RM de São Paulo;10;Grande São Paulo;10;  151244;  34932;  1533;>150;1;-23.6229;-46.5548
São Carlos;3548906;29;4;2020-04-29;   14;   2;   5,7700551; 191,8571429;   3;  0; 1,23644037; 14,0000000;0,214285714;RA Central; 5;Araraquara; 8;  242632;  40879;113691;<25;6;-22.0174;-47.886
São João da Boa Vista;3549102;29;4;2020-04-29;   16;   2;  18,3192123; 194,0000000;   0;  0; 0,00000000; 14,0000000;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;   87340;  16640;  5164;<25;6;-21.9707;-46.7944
São Joaquim da Barra;3549409;29;4;2020-04-29;    2;   0;   3,9781995; 194,0000000;   0;  0; 0,00000000; 14,0000000;0,000000000;RA de Franca; 6;Franca; 4;   50274;   8130; 41086;<10;7;-20.5812;-47.8593
São José do Rio Pardo;3549706;29;4;2020-04-29;    4;   1;   7,5179491; 194,2857143;   0;  0; 0,00000000; 14,0000000;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;   53206;  10348; 41968;<10;7;-21.5953;-46.8873
São José do Rio Preto;3549805;29;4;2020-04-29;   85;   2;  18,9764335; 130,1428571;   8;  0; 1,78601727;  8,5714286;0,094117647;RA de São José do Rio Preto;14;São José do Rio Preto;15;  447924;  79391; 43194;<100;3;-20.8113;-49.3758
São José dos Campos;3549904;29;4;2020-04-29;  202;   8;  28,4245216;  71,0000000;  10;  0; 1,40715454;  4,2857143;0,049504950;RA de São José dos Campos;15;Taubaté;17;  710654; 103840;109941;>150;1;-23.1896;-45.8841
São Lourenço da Serra;3549953;29;4;2020-04-29;    6;   3;  38,5133834;  47,0000000;   1;  0; 6,41889723;  3,1428571;0,166666667;RM de São Paulo;10;Grande São Paulo;10;   15579;   2134; 18646;<10;7;-23.8491;-46.9432
São Manuel;3550100;29;4;2020-04-29;    8;  -1;  20,2152929;  46,1428571;   1;  0; 2,52691161;  2,8571429;0,125000000;RA de Sorocaba;13;Bauru;12;   39574;   6377; 65073;<10;7;-22.7321;-48.5723
São Miguel Arcanjo;3550209;29;4;2020-04-29;    3;   0;   9,3750000;  44,2857143;   0;  0; 0,00000000;  2,8571429;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   32000;   4774; 93034;<10;7;-23.8782;-47.9935
São Paulo;3550308;29;4;2020-04-29;16638;1241; 140,1725070;2420,8571429;1439;118;12,12334641;208,4285714;0,086488761;RM de São Paulo;10;Grande São Paulo;10;11869660;1853286;152111;>150;1;-23.5329;-46.6395
São Pedro;3550407;29;4;2020-04-29;    6;   5;  17,5397568;2421,1428571;   0;  0; 0,00000000;208,4285714;0,000000000;RA de Campinas; 4;Piracicaba;11;   34208;   6296; 61128;<10;7;-22.5483;-47.9096
